customer_type,customerid,first_purchase_date,locationid,name,zipcode
B2B,5119,2024-03-12,13,Henry Ltd,65327
B2C,5120,2024-02-08,14,"Martin, Tate and Harris",80420
B2C,5121,2025-01-09,15,Porter-Carey,22364
B2C,5122,2020-11-16,16,Rhodes Ltd,70468
B2C,5123,2024-08-13,17,Miller Inc,31901
B2C,5124,2021-02-20,18,Cook-Patrick,54076
B2C,5125,2024-05-17,19,Lewis-Moore,25706
B2C,5126,2025-04-12,20,Bradford-White,65200
B2B,5127,2024-11-08,21,Morgan-Sanford,22015
B2C,5128,2022-12-12,22,Joseph-Weiss,30214
B2C,5129,2023-07-07,23,"Burgess, Liu and Brown",04798
B2B,5130,2022-09-16,24,Marsh Ltd,58025
B2C,5131,2024-08-17,25,James-Anderson,80051
B2B,5132,2020-05-21,26,"Bell, Bradley and Greene",50237
B2B,5133,2021-01-03,27,"Holland, Johnson and Cruz",48542
B2C,5134,2020-12-26,28,Rosales and Sons,30120
B2C,5135,2021-04-06,29,"Hodges, Ramirez and Mclean",55809
B2C,5136,2022-09-29,30,Black-Jones,85939
B2C,5137,2020-06-18,31,Hamilton-Jimenez,51480
B2B,5138,2025-01-30,32,"Alexander, Meyer and Olson",INVALID_95655
B2B,5139,2020-06-07,33,"Wood, Lee and Anderson",43845
B2C,5140,2022-01-16,34,Martin-Robinson,33623
B2C,5141,2024-11-27,35,"Allen, Carr and Montes",88263
B2B,5142,2023-07-14,36,"Miller, Page and Oneal",80388
B2C,5143,2021-09-15,37,"White, Noble and Lee",33505
B2C,5144,2023-08-10,38,"Wilson, Martin and Williams",71978
B2C,5145,2024-05-24,39,Thompson-Brown,93676
B2B,5146,2024-09-17,40,Vargas-Freeman,96673
B2B,5147,2023-07-24,41,"Davis, Hoover and Hanson",46653
B2C,5148,2023-03-06,42,Perkins-Jackson,84212
B2B,5149,2024-10-01,43,Peterson-Trujillo,47967
B2C,5150,2023-06-16,44,Clark-Werner,30358
B2C,5151,2024-06-11,45,"Lowe, Mejia and Allen",89780
B2B,5152,2023-05-07,46,Robertson Group,INVALID_14787
B2B,5153,2025-03-16,1,Hale-Scott,78216
B2B,5154,2024-04-29,2,null,15283
B2C,5155,2023-04-15,3,Dean-Owens,36991
B2C,5156,2025-01-18,4,Burgess Inc,INVALID_89686
B2B,5157,2021-08-25,5,Mckenzie-Stevenson,51085
B2C,5158,2023-06-01,6,Rodriguez-Sandoval,28521
B2C,5159,2021-10-25,7,"James, Powell and Stanley",89879
B2C,5160,2025-04-18,8,"Barnes, Fields and Tanner",95642
B2B,5161,2021-07-11,9,Meyers-Watkins,34299
B2C,5162,2021-07-24,10,Bradshaw-Green,03441
B2B,5163,2020-06-05,11,Conley Inc,97457
B2B,5164,2021-06-09,12,"Davis, Chung and Hernandez",63704
B2C,5165,2022-09-01,13,"Walsh, Robinson and Smith",91313
B2B,5166,2020-09-27,14,Townsend-Clark,48413
B2B,5167,2022-04-03,15,null,21399
B2B,5168,2023-04-16,16,"Lara, Hoffman and Stevens",86879
B2B,5169,2020-12-10,17,Olsen Ltd,61621
B2B,5170,2024-01-02,18,"Walker, Hill and King",22303
B2B,5171,2021-12-03,19,English-Santiago,52754
B2B,5172,2021-01-09,20,"Sanchez, Mathis and Williams",64995
B2C,5173,2021-06-28,21,Murphy Group,53863
B2B,5174,2024-05-26,22,Ramos-Massey,90213
B2C,5175,2022-12-28,23,Nelson Inc,42260
B2C,5176,2023-05-02,24,Wong-Hughes,26825
B2B,5177,2020-08-03,25,Martin-Miller,85014
B2C,5178,2021-07-01,26,Tapia and Sons,67729
B2C,5179,2024-07-29,27,"Whitaker, Wilson and Stone",73959
B2B,5180,2022-01-12,28,Burgess PLC,04543
B2C,5181,2021-09-18,29,null,18952
B2C,5182,2024-07-01,30,"Robinson, Franco and Miller",24769
B2B,5183,2020-11-07,31,"Oconnor, Barber and Wilkinson",INVALID_58534
B2C,5184,2023-09-29,32,Mercado-Gonzales,61984
B2C,5185,2020-12-09,33,"Stein, Robertson and Murray",84549
B2C,5186,2022-03-05,34,Murray Inc,82864
B2B,5187,2024-03-11,35,Griffin PLC,50875
B2C,5188,2025-03-11,36,Burns-Ray,20571
B2B,5189,2024-04-12,37,"Jones, Lawrence and Wood",61325
B2C,5190,2024-02-29,38,White-West,30646
B2C,5191,2023-10-04,39,Gardner and Sons,51460
B2C,5192,2024-01-02,40,"Williams, Watkins and Ingram",80153
B2C,5193,2022-07-06,41,"Powell, Edwards and Ward",60077
B2C,5194,2023-09-17,42,Parrish-Bryan,23034
B2B,5195,2024-11-04,43,Werner LLC,30333
B2B,5196,2023-02-07,44,Bennett-Foster,38226
B2C,5197,2022-01-12,45,"Rangel, Hutchinson and Matthews",07102
B2B,5198,2022-04-15,46,Aguirre LLC,92881
B2C,5199,2024-10-16,1,"Wilkerson, Meyers and Mcgee",58456
B2C,5200,2021-07-20,2,Carr-Patel,34627
B2B,5201,2022-01-26,3,Mills LLC,58292
B2B,5202,2022-01-24,4,"Larson, Powers and Padilla",30635
B2B,5203,2024-09-17,5,Braun Ltd,INVALID_45044
B2B,5204,2025-02-28,6,"Kerr, Miller and Williams",68193
B2B,5205,2020-10-19,7,Pham LLC,65361
B2C,5206,2020-07-14,8,Everett-Reilly,82765
B2C,5207,2020-11-24,9,null,51620
B2B,5208,2023-06-10,10,"Nunez, Davis and Li",22578
B2B,5209,2023-01-02,11,Williams Ltd,INVALID_20492
B2B,5210,2023-02-19,12,"Figueroa, Williams and Clark",19701
B2B,5211,2021-10-24,13,Mcpherson-Holt,79045
B2B,5212,2022-08-24,14,"Hughes, Young and Bishop",16995
B2B,5213,2023-09-16,15,Berry Ltd,25087
B2B,5214,2020-07-20,16,Peterson-Pugh,INVALID_98017
B2C,5215,2021-03-28,17,"Montoya, Ramirez and Fry",28948
B2C,5216,2024-01-14,18,Anderson Group,24753
B2B,5217,2024-09-19,19,Lopez Ltd,31207
B2C,5218,2022-08-12,20,"Stafford, Jones and Smith",75943
B2B,5219,2024-01-01,21,"Marquez, Ford and Watson",33745
B2C,5220,2024-07-25,22,Wilson-Lee,82086
B2B,5221,2022-08-27,23,"Wallace, Martinez and Garcia",03791
B2B,5222,2022-01-12,24,Lee-Robinson,29155
B2C,5223,2021-02-06,25,"Arroyo, Atkinson and Reeves",71912
B2B,5224,2023-06-10,26,Parker-Powers,08041
B2B,5225,2023-04-15,27,Herrera-Watson,80832
B2C,5226,2023-04-07,28,Thomas Inc,93190
B2B,5227,2025-04-06,29,Bautista Group,21716
B2C,5228,2023-01-09,30,"Taylor, Green and Silva",22760
B2C,5229,2020-07-31,31,Rios Inc,85692
B2B,5230,2024-06-16,32,"Nguyen, Howard and Gomez",54968
B2B,5231,2023-06-01,33,Reynolds PLC,06490
B2B,5232,2023-07-22,34,Murphy-Ruiz,63148
B2C,5233,2024-10-12,35,Cruz PLC,INVALID_45477
B2B,5234,2023-10-15,36,"Levy, Jimenez and Hart",73156
B2C,5235,2022-05-18,37,Branch Inc,54374
B2B,5236,2024-10-16,38,Gross LLC,74496
B2C,5237,2021-05-21,39,Cooke and Sons,63682
B2B,5238,2023-09-05,40,"Guerra, Castillo and Sparks",28292
B2B,5239,2024-10-27,41,Mcdonald-Reese,29350
B2C,5240,2023-08-13,42,"Miller, Meyer and Stephenson",87871
B2B,5241,2024-02-23,43,"Tucker, Boone and Murphy",75177
B2C,5242,2020-10-29,44,Edwards Ltd,55264
B2B,5243,2021-05-29,45,Reyes and Sons,11667
B2C,5244,2022-08-10,46,Fisher-Carey,67694
B2C,5245,2022-06-25,1,Willis-Burke,13477
B2C,5246,2021-09-25,2,"Henderson, Edwards and Armstrong",73301
B2C,5247,2022-07-21,3,Carlson-Sandoval,28822
B2B,5248,2022-11-12,4,Haynes-Ryan,33156
B2C,5249,2020-09-09,5,"Cohen, Vargas and Gibson",39501
B2C,5250,2021-05-24,6,Garza-Mason,81739
B2B,5251,2024-10-10,7,"Mccoy, Benson and Stevenson",84232
B2B,5252,2022-12-01,8,"Nguyen, Vega and Richards",07468
B2B,5253,2021-01-28,9,Hess Inc,55884
B2C,5254,2022-02-09,10,Miller-Lee,58366
B2C,5255,2021-02-27,11,"Andrews, Scott and Barrera",97847
B2C,5256,2020-05-04,12,"Cantu, Cooper and Conley",37130
B2C,5257,2024-12-26,13,Ramirez Group,26436
B2C,5258,2021-06-28,14,Reed PLC,31510
B2C,5259,2020-10-20,15,"James, Briggs and Norman",73951
B2B,5260,2024-03-06,16,"Chambers, Smith and Perez",57281
B2B,5261,2022-11-28,17,Thompson-Bates,99926
B2C,5262,2024-03-14,18,"Watson, Thomas and Miles",INVALID_57333
B2C,5263,2021-12-21,19,"James, Bright and Johnson",24493
B2B,5264,2022-02-22,20,Jones LLC,40338
B2C,5265,2021-11-11,21,"Burnett, Houston and Meza",70493
B2C,5266,2024-07-22,22,null,INVALID_21128
B2C,5267,2022-07-05,23,Ortega LLC,05173
B2C,5268,2020-09-12,24,Hernandez-Shepard,98200
B2C,5269,2022-07-14,25,"Silva, Newman and Macias",67447
B2C,5270,2022-10-27,26,"Huffman, Morris and Wood",72595
B2B,5271,2021-06-26,27,Griffin PLC,82078
B2C,5272,2023-07-28,28,Ferguson Ltd,62926
B2B,5273,2024-11-21,29,Davis-Mccoy,05640
B2C,5274,2023-04-01,30,Dennis-Nguyen,00552
B2B,5275,2022-04-23,31,Peterson Inc,INVALID_61140
B2B,5276,2023-06-04,32,Dawson-Pena,87082
B2B,5277,2022-11-23,33,Chen-Romero,72437
B2C,5278,2021-10-10,34,Walker PLC,26462
B2B,5279,2021-08-27,35,Wallace Ltd,99242
B2B,5280,2020-05-27,36,Andrews-Cantu,36927
B2C,5281,2024-11-26,37,Lee LLC,39003
B2B,5282,2022-06-01,38,Moreno PLC,78238
B2B,5283,2021-08-13,39,Faulkner PLC,27276
B2B,5284,2022-04-14,40,George Inc,27988
B2C,5285,2021-07-31,41,Richardson and Sons,85012
B2B,5286,2025-02-23,42,Phillips-Green,70892
B2C,5287,2024-12-02,43,Patterson-Compton,34687
B2B,5288,2021-04-30,44,"Mcmillan, Webb and Smith",13677
B2B,5289,2022-02-06,45,Montoya and Sons,90023
B2C,5290,2023-05-03,46,Oliver-Keller,70604
B2C,5291,2020-06-19,1,Clark and Sons,08071
B2B,5292,2025-02-18,2,Kelley-Hughes,27435
B2B,5293,2024-05-04,3,"Le, Gonzalez and Davis",55123
B2B,5294,2024-09-27,4,"Lewis, Martinez and Wilson",25556
B2C,5295,2023-07-13,5,Hunter-Aguirre,61678
B2B,5296,2022-06-15,6,"Jackson, Huff and Spencer",77649
B2C,5297,2021-01-06,7,"Richmond, Stephens and Johnson",51115
B2B,5298,2025-04-04,8,Gill-Montes,07937
B2B,5299,2022-11-03,9,Rodriguez LLC,95131
B2B,5300,2024-01-16,10,Pineda Group,39625
B2C,5301,2021-04-25,11,"Ross, Hall and Petty",61835
B2C,5302,2024-03-22,12,Schroeder-Reeves,40979
B2B,5303,2021-02-16,13,Robinson-Vincent,28626
B2B,5304,2021-01-20,14,Freeman LLC,58240
B2C,5305,2022-09-11,15,"Aguilar, Gonzalez and Hoffman",49015
B2C,5306,2021-11-27,16,Riley Ltd,36784
B2B,5307,2020-06-28,17,Weiss-Scott,19802
B2B,5308,2023-07-28,18,Jones-Nelson,21049
B2C,5309,2024-06-17,19,Wallace-Allen,84875
B2B,5310,2023-03-09,20,Mcdonald PLC,65767
B2B,5311,2022-02-03,21,"Montgomery, Taylor and Kerr",88926
B2B,5312,2022-04-11,22,"Coleman, Walter and Kim",65197
B2B,5313,2021-08-31,23,Garcia-White,75596
B2B,5314,2021-10-27,24,Mason-Mathis,08277
B2C,5315,2021-03-19,25,Martinez and Sons,37467
B2B,5316,2023-11-04,26,Holland PLC,71901
B2C,5317,2022-08-15,27,Martin PLC,INVALID_30933
B2C,5318,2023-02-01,28,"Moses, Perez and Alvarez",38984
B2C,5319,2022-06-19,29,Santos PLC,35141
B2B,5320,2024-06-28,30,Johnson Inc,04645
B2C,5321,2021-08-24,31,Richardson Group,74140
B2B,5322,2022-08-11,32,"Sanders, Espinoza and Benton",85884
B2B,5323,2020-11-10,33,Price-Horton,98189
B2B,5324,2022-07-02,34,"Brown, Williams and Leonard",45531
B2B,5325,2025-03-05,35,"Williams, Gomez and Frazier",29195
B2C,5326,2023-09-08,36,Brennan-Herrera,54741
B2C,5327,2022-11-21,37,Brown-Parker,78911
B2B,5328,2025-02-01,38,Page PLC,92863
B2C,5329,2020-12-15,39,Ayala-Parker,72140
B2C,5330,2022-01-20,40,null,34864
B2C,5331,2020-10-21,41,Watson PLC,93780
B2B,5332,2023-10-23,42,Moore Group,10976
B2C,5333,2020-08-02,43,Bradford LLC,16259
B2C,5334,2020-12-10,44,"Fowler, Evans and Sloan",94420
B2B,5335,2024-05-12,45,Peters-Aguirre,03541
B2B,5336,2021-06-14,46,"Adams, Mckenzie and Caldwell",92032
B2B,5337,2023-08-12,1,Washington-Bowen,73194
B2B,5338,2024-06-16,2,"Peterson, Deleon and Hooper",43489
B2B,5339,2022-05-30,3,"Simmons, Young and Walter",96849
B2C,5340,2024-03-29,4,Massey-Navarro,22295
B2C,5341,2022-03-28,5,Miller-Ryan,74673
B2B,5342,2023-08-08,6,"Little, Thompson and Espinoza",48248
B2B,5343,2022-05-20,7,Petersen Inc,13049
B2B,5344,2021-10-21,8,Hicks-Santos,15976
B2C,5345,2025-04-07,9,"Gray, Gordon and Vasquez",71232
B2B,5346,2021-11-05,10,"Gould, Wilson and Bennett",22004
B2C,5347,2021-07-31,11,Jennings PLC,42133
B2C,5348,2020-10-28,12,"Dickson, Avila and Hunter",86725
B2C,5349,2021-12-10,13,Mckee and Sons,77155
B2B,5350,2021-07-16,14,Taylor-Hudson,17903
B2B,5351,2021-05-24,15,Miller-Mccullough,46211
B2C,5352,2024-09-17,16,Richardson-Castillo,58175
B2B,5353,2023-09-12,17,Stokes-Mason,27868
B2C,5354,2025-02-28,18,Powell-Bernard,23207
B2B,5355,2021-01-14,19,"Paul, Cooper and Sutton",93967
B2B,5356,2020-07-16,20,"Diaz, Wood and Ellis",84195
B2B,5357,2021-07-14,21,Bautista-Richmond,57228
B2B,5358,2025-04-05,22,Hancock and Sons,99821
B2B,5359,2021-01-05,23,"Hoover, Williams and Morrow",57325
B2B,5360,2023-12-26,24,Stewart Group,89992
B2C,5361,2024-09-28,25,Mcknight Group,30115
B2B,5362,2020-05-27,26,Lopez-Davis,98916
B2B,5363,2023-02-02,27,Chavez-Long,79163
B2B,5364,2023-06-11,28,Meza-Smith,35490
B2C,5365,2023-02-24,29,"Hamilton, Kim and Hawkins",26880
B2C,5366,2021-04-24,30,Chapman Ltd,25436
B2B,5367,2021-12-14,31,Williams-Walker,71464
B2B,5368,2024-01-08,32,"Davis, Williams and Silva",30599
B2C,5369,2022-03-06,33,Gonzalez-Murphy,97663
B2B,5370,2023-09-21,34,Baird PLC,50831
B2C,5371,2024-08-22,35,Williams LLC,12952
B2C,5372,2022-11-25,36,Warren Ltd,97825
B2C,5373,2025-03-02,37,"Walker, Nguyen and Frazier",INVALID_41729
B2C,5374,2022-03-22,38,Hancock LLC,26115
B2B,5375,2021-04-12,39,"Cobb, Campbell and Woodard",87938
B2B,5376,2020-10-19,40,Harrell Inc,60015
B2C,5377,2025-03-01,41,Smith LLC,86711
B2C,5378,2022-04-08,42,null,01283
B2C,5379,2024-08-29,43,Burch-Conner,42152
B2B,5380,2021-02-25,44,Wheeler Group,73293
B2B,5381,2025-02-15,45,Shepard-Hicks,82489
B2B,5382,2022-05-01,46,Elliott Group,48270
B2B,5383,2022-04-04,1,Hughes-Vasquez,19336
B2C,5384,2024-07-23,2,Wyatt and Sons,23526
B2C,5385,2021-08-29,3,Weaver LLC,44104
B2B,5386,2022-01-28,4,Schmidt and Sons,95469
B2B,5387,2022-02-17,5,Wright Ltd,89069
B2C,5388,2024-02-11,6,Flores-Wilson,97270
B2B,5389,2024-10-25,7,Snyder-Jackson,73571
B2C,5390,2022-02-16,8,Krueger-Rice,94994
B2B,5391,2022-10-20,9,"Lee, Owen and Roberts",INVALID_59615
B2B,5392,2022-12-15,10,null,76093
B2C,5393,2023-10-10,11,"Phillips, Hale and Hale",16727
B2C,5394,2021-08-29,12,Ellis PLC,42527
B2B,5395,2020-07-22,13,Garcia-Fox,43374
B2B,5396,2020-06-13,14,Leonard-Thomas,35789
B2B,5397,2024-03-07,15,"Doyle, Smith and Reyes",37798
B2C,5398,2023-02-12,16,Bennett-Wilson,77475
B2B,5399,2024-11-23,17,"Hughes, Garcia and Knox",74013
B2B,5400,2021-06-16,18,Schmidt-Petersen,83864
B2C,5401,2021-10-23,19,Hutchinson-Hart,INVALID_37953
B2B,5402,2020-12-08,20,Burns-Simpson,89855
B2B,5403,2024-09-29,21,"Garcia, Baker and Herman",21742
B2C,5404,2023-07-11,22,Allen and Sons,87465
B2C,5405,2021-02-14,23,"Nguyen, Beck and Ortiz",38219
B2B,5406,2022-04-15,24,"Jimenez, Roberson and Carpenter",81849
B2B,5407,2020-09-03,25,Holder-Moran,04578
B2C,5408,2024-09-25,26,Douglas-Chandler,25861
B2C,5409,2022-05-07,27,"Phelps, Jones and Faulkner",37155
B2B,5410,2023-12-07,28,Dunn-Bennett,09699
B2C,5411,2022-08-15,29,"May, Pitts and Hernandez",59580
B2C,5412,2024-01-22,30,"Williams, Brady and Perez",61560
B2B,5413,2024-05-30,31,Burns-Guzman,84059
B2C,5414,2021-09-11,32,Montes-Fisher,74611
B2B,5415,2024-10-25,33,"Wheeler, Huff and Robles",38277
B2C,5416,2021-08-28,34,Martinez-Barnes,59752
B2B,5417,2022-07-27,35,Juarez Group,26513
B2C,5418,2021-02-20,36,"Owens, Phelps and Lawrence",72093
B2C,5419,2023-02-16,37,"Wallace, Medina and Harris",00955
B2C,5420,2021-04-10,38,"Maldonado, Marshall and Silva",78172
B2B,5421,2020-09-16,39,"Miller, Hammond and Montgomery",98917
B2B,5422,2021-12-29,40,"Johnson, Taylor and Phelps",INVALID_73179
B2C,5423,2024-04-04,41,Taylor Group,32011
B2B,5424,2025-04-10,42,Buckley Inc,25874
B2C,5425,2021-07-14,43,Morris-Cummings,63852
B2C,5426,2025-03-27,44,Richards Inc,29772
B2C,5427,2022-10-28,45,Jacobs-Smith,09124
B2B,5428,2022-05-21,46,Edwards Group,87489
B2B,5429,2020-10-25,1,Alexander-Padilla,31187
B2B,5430,2021-04-02,2,Davis-Moses,00639
B2B,5431,2021-05-12,3,Hall PLC,INVALID_53178
B2C,5432,2023-05-20,4,"Davis, Young and Conner",56973
B2B,5433,2022-09-26,5,"Odom, Anthony and Parks",75674
B2B,5434,2023-07-11,6,Mcintosh and Sons,55187
B2C,5435,2021-01-10,7,Nichols and Sons,09432
B2B,5436,2023-08-14,8,"Mcmahon, Frank and Reeves",41309
B2B,5437,2020-07-18,9,"Davis, Scott and Lewis",69634
B2C,5438,2020-10-03,10,Pham-James,27631
B2B,5439,2021-05-01,11,Martinez-Wells,32341
B2B,5440,2024-05-30,12,"Munoz, Romero and Anderson",79467
B2C,5441,2023-01-04,13,Nunez-Price,79557
B2C,5442,2023-12-05,14,"Evans, Cruz and Craig",52999
B2B,5443,2023-05-16,15,Carter LLC,82810
B2C,5444,2024-02-25,16,Mitchell-Levy,89493
B2C,5445,2022-03-15,17,Mendez PLC,33299
B2C,5446,2024-04-27,18,Roy Group,40526
B2B,5447,2024-11-21,19,"Boyd, Hall and Watts",56998
B2C,5448,2024-02-02,20,Ferrell-Davis,95279
B2B,5449,2024-11-18,21,Smith-Chapman,25824
B2B,5450,2021-01-22,22,"Rivera, Clayton and Fitzpatrick",46990
B2B,5451,2020-10-18,23,"Dunn, Ramirez and Vaughn",26636
B2B,5452,2021-10-19,24,Rojas-Gill,59150
B2C,5453,2022-06-09,25,"Taylor, Proctor and Adams",08190
B2B,5454,2022-10-14,26,Bennett Inc,83669
B2C,5455,2022-01-28,27,"Thomas, Johnson and Munoz",35505
B2B,5456,2024-10-01,28,Allen LLC,97104
B2C,5457,2023-07-04,29,Macdonald Group,77631
B2C,5458,2023-06-09,30,Garcia-Smith,84046
B2C,5459,2020-05-16,31,"Greer, Melendez and Murphy",08290
B2C,5460,2023-10-03,32,"Church, Lewis and Johnson",13266
B2C,5461,2022-08-19,33,"Hogan, Sanchez and Byrd",10886
B2B,5462,2021-11-07,34,Boyd and Sons,71196
B2B,5463,2020-10-10,35,"Dean, Ellis and York",85274
B2B,5464,2022-01-03,36,Gonzalez-Hernandez,61332
B2B,5465,2022-10-16,37,"Smith, Jimenez and Smith",52297
B2C,5466,2023-01-15,38,"Coffey, Solis and Cross",60683
B2B,5467,2022-06-23,39,"Glover, Maynard and Mendoza",70495
B2B,5468,2022-08-20,40,Jenkins-Smith,09314
B2B,5469,2022-12-24,41,"Sellers, Garcia and Davis",77599
B2B,5470,2022-10-20,42,Lewis Group,06695
B2C,5471,2021-03-06,43,"Swanson, Hooper and Holden",71130
B2B,5472,2025-02-28,44,"Allen, Patel and Jones",63963
B2B,5473,2021-04-19,45,"Holland, Valencia and Johnson",69909
B2C,5474,2023-06-20,46,Davis PLC,98493
B2C,5475,2024-12-12,1,"Hill, Jackson and Vega",05804
B2B,5476,2021-02-14,2,Turner and Sons,78746
B2C,5477,2022-08-08,3,"Jones, Barrera and Rodriguez",41337
B2C,5478,2024-09-08,4,Weaver-Sanchez,01896
B2B,5479,2020-05-12,5,Miranda-Griffin,74819
B2B,5480,2021-03-01,6,Daniel Ltd,41495
B2B,5481,2023-10-31,7,Rowe and Sons,50172
B2B,5482,2024-03-17,8,Park LLC,14374
B2B,5483,2021-08-09,9,Patterson-Duncan,07925
B2C,5484,2023-01-21,10,Charles PLC,INVALID_46188
B2B,5485,2021-02-26,11,"Le, Hogan and Palmer",08298
B2B,5486,2022-05-12,12,Medina Inc,91173
B2C,5487,2021-08-22,13,"Parrish, Gonzalez and Robertson",51129
B2C,5488,2022-07-15,14,Miller-Price,17096
B2C,5489,2022-04-10,15,"Barrett, Andrade and Leonard",51507
B2B,5490,2024-05-25,16,Rios PLC,01835
B2B,5491,2024-01-06,17,Smith Ltd,78407
B2B,5492,2024-11-22,18,"Gonzalez, Brown and Stevenson",68341
B2B,5493,2022-05-21,19,null,INVALID_20044
B2B,5494,2020-05-10,20,null,39712
B2B,5495,2023-01-21,21,Anderson-Jimenez,23143
B2C,5496,2022-01-17,22,"Harris, Smith and Baldwin",17555
B2C,5497,2021-09-17,23,Stafford and Sons,02269
B2C,5498,2021-08-30,24,Wong-Scott,93745
B2B,5499,2024-08-11,25,Bass Inc,86953
B2B,5500,2020-08-31,26,Allen and Sons,19337
B2B,5501,2022-06-24,27,"Bates, Allen and Rivers",08317
B2B,5502,2022-01-10,28,Cole Inc,93749
B2C,5503,2023-11-16,29,"Vega, Anderson and Decker",14969
B2C,5504,2025-04-07,30,Singh-Boyer,85562
B2B,5505,2023-05-22,31,Lopez-Pierce,79903
B2C,5506,2020-07-29,32,"Brooks, Barnett and Dominguez",57637
B2C,5507,2024-06-09,33,"Hester, Hughes and Schneider",68871
B2B,5508,2021-04-04,34,"Fuller, Ward and Miller",61464
B2B,5509,2021-11-20,35,Middleton and Sons,10599
B2C,5510,2020-08-07,36,Kelly-Owen,95731
B2C,5511,2022-05-16,37,Alvarez-Esparza,65649
B2C,5512,2025-02-09,38,King Ltd,20970
B2B,5513,2021-06-27,39,Smith Ltd,56981
B2C,5514,2020-07-22,40,"Robertson, Keith and Ruiz",39029
B2C,5515,2024-09-13,41,Garcia Group,INVALID_51551
B2B,5516,2024-09-24,42,"Carpenter, Flowers and Flores",67091
B2C,5517,2024-06-10,43,"Chen, Johnston and Mclaughlin",67078
B2B,5518,2021-07-05,44,Lee and Sons,59155
B2B,5519,2023-12-12,45,"Martin, Mcdonald and Lee",72425
B2B,5520,2021-05-01,46,"Valdez, Crawford and Vaughn",65869
B2B,5521,2024-03-28,1,Rodriguez-Norman,05402
B2B,5522,2020-05-07,2,"Miller, Lindsey and Simmons",45608
B2B,5523,2023-03-15,3,Bernard and Sons,74131
B2C,5524,2025-03-22,4,Burnett-Taylor,36842
B2B,5525,2025-01-01,5,Gross-Cunningham,49313
B2C,5526,2021-06-15,6,Matthews-Oliver,52885
B2B,5527,2023-11-07,7,Drake-Edwards,78338
B2B,5528,2023-02-11,8,"Lynn, Rose and Garcia",49319
B2B,5529,2021-12-29,9,"Gallegos, Clark and Tran",14826
B2C,5530,2024-10-26,10,"Taylor, Willis and Salazar",74497
B2B,5531,2023-02-26,11,Thompson LLC,33260
B2C,5532,2020-05-03,12,Roberson Ltd,78390
B2C,5533,2020-07-27,13,Bishop Ltd,85860
B2C,5534,2022-03-19,14,"Noble, Phelps and Roberts",09677
B2C,5535,2021-11-18,15,"Mercado, Barrett and Peterson",10202
B2C,5536,2023-06-07,16,Jones-Fritz,25171
B2C,5537,2023-06-18,17,Raymond Ltd,02128
B2C,5538,2022-12-08,18,"Chan, Stuart and Aguilar",33758
B2C,5539,2024-05-11,19,Roberts-Hodge,51499
B2C,5540,2023-06-19,20,Gamble LLC,72909
B2B,5541,2021-08-27,21,Williams-Contreras,90377
B2C,5542,2020-07-03,22,Harris-Kim,91017
B2B,5543,2022-03-19,23,Good and Sons,51444
B2C,5544,2023-06-28,24,"Schmidt, Davis and Hernandez",66430
B2B,5545,2021-12-05,25,"Stafford, Gay and Rice",20206
B2C,5546,2021-09-16,26,West-Harris,79367
B2C,5547,2024-07-03,27,Harris-Miller,94719
B2C,5548,2023-10-26,28,"Shepherd, Sutton and Roy",19099
B2C,5549,2020-12-07,29,Taylor LLC,56736
B2C,5550,2022-03-18,30,Mosley Inc,65833
B2C,5551,2024-08-02,31,Harvey and Sons,68418
B2B,5552,2022-12-08,32,"Patel, Martinez and Hester",23767
B2B,5553,2022-09-01,33,Owens Inc,79592
B2C,5554,2021-05-13,34,null,12978
B2C,5555,2022-06-14,35,Jenkins-Simmons,01910
B2B,5556,2025-03-24,36,Cox-Morris,32574
B2C,5557,2024-12-02,37,"Murphy, Davidson and Brown",67003
B2C,5558,2021-05-05,38,Evans-Smith,INVALID_67207
B2B,5559,2020-07-03,39,"Duncan, Wong and Mccormick",48376
B2C,5560,2022-01-19,40,Graham and Sons,INVALID_56831
B2B,5561,2021-12-05,41,Snyder-Tanner,82354
B2C,5562,2022-09-02,42,"Johnson, Burke and Mills",28544
B2B,5563,2022-04-25,43,West Ltd,26618
B2B,5564,2022-08-30,44,Bell-Taylor,55568
B2B,5565,2021-07-11,45,"Thompson, Mays and Ortiz",00524
B2B,5566,2023-05-03,46,"Solis, Bowen and Valencia",06198
B2B,5567,2024-05-13,1,Johnson Ltd,35004
B2C,5568,2024-08-12,2,Acosta Group,94327
B2C,5569,2024-10-16,3,Riddle and Sons,49660
B2C,5570,2021-07-26,4,Gonzalez Group,77359
B2C,5571,2023-10-22,5,"Martinez, Mccarty and Edwards",85902
B2B,5572,2022-03-19,6,Rollins PLC,40008
B2B,5573,2022-08-29,7,Richardson-Moore,92152
B2B,5574,2024-10-18,8,Williams LLC,88329
B2C,5575,2023-02-23,9,"Roberts, Holland and Bruce",INVALID_90447
B2B,5576,2022-09-21,10,Moreno-Decker,72288
B2C,5577,2023-12-22,11,Burgess Ltd,34108
B2C,5578,2022-07-18,12,"Nelson, Mercer and Woodard",92713
B2C,5579,2020-11-19,13,Roberts-Reeves,88616
B2C,5580,2024-09-25,14,"Yang, White and Wright",69232
B2B,5581,2025-01-28,15,Williamson-Cohen,44572
B2C,5582,2022-07-05,16,Mcclain-Pacheco,81991
B2B,5583,2024-10-18,17,null,09208
B2B,5584,2023-09-20,18,"Castillo, Lane and Cummings",85855
